               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.013796,           0.0065409,                   0,           0.0094086,                 0.7,            0.067371,            0.020118,            0.063453,            0.013279,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.013172,            0.008872,                   0,           0.0092227,                 0.7,            0.062783,            0.022046,            0.063182,            0.013299,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.013857,           0.0098218,                   0,            0.010811,                 0.8,            0.066939,            0.021414,             0.06333,            0.013517,                   0,             0.00676,             0.00676,             0.00676
                 110,            0.011296,            0.009373,                   0,           0.0089552,                 0.6,            0.069827,            0.021341,            0.063439,            0.013596,                   0,             0.00673,             0.00673,             0.00673
                 111,           0.0093146,           0.0069675,                   0,            0.011782,                 0.8,            0.076037,            0.023793,            0.062647,             0.01357,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.014297,           0.0079154,                   0,            0.011958,                 0.8,            0.081156,            0.031367,            0.063803,            0.013506,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.010868,           0.0086721,                   0,            0.010687,                 0.7,            0.080955,            0.028584,            0.063206,            0.013525,                   0,             0.00664,             0.00664,             0.00664
                 114,              0.0105,            0.005503,                   0,            0.010622,                 0.7,            0.083402,             0.02644,            0.062944,            0.013677,                   0,             0.00661,             0.00661,             0.00661
                 115,            0.010693,           0.0073746,                   0,            0.010463,                 0.7,            0.094576,              0.0282,            0.062073,            0.013647,                   0,             0.00658,             0.00658,             0.00658
                 116,             0.01484,           0.0067469,                   0,            0.010972,                 0.7,            0.086341,             0.03052,            0.063662,            0.013609,                   0,             0.00655,             0.00655,             0.00655
                 117,            0.012926,           0.0080185,                   0,            0.012403,                 0.8,            0.073493,            0.022354,            0.063205,             0.01351,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.012829,           0.0076559,                   0,            0.010638,                 0.7,            0.080548,            0.025502,            0.063141,            0.013632,                   0,             0.00649,             0.00649,             0.00649
